Date,Price,Open,High,Low,Volume,Chg%
3/31/2023,17359.75,17210.35,17381.6,17204.65,263.89B,0.0163
3/29/2023,17080.7,16977.3,17126.15,16940.6,345.91B,0.0076
3/28/2023,16951.7,17031.75,17061.75,16913.75,238.84B,-0.002
3/27/2023,16985.7,16984.3,17091,16918.55,218.42B,0.0024
3/24/2023,16945.05,17076.2,17109.45,16917.35,228.04B,-0.0077
3/23/2023,17076.9,17097.4,17205.4,17045.3,219.17B,-0.0044
3/22/2023,17151.9,17177.45,17207.25,17107.85,0,0.0026
3/21/2023,17107.5,17060.4,17127.7,17016,246.74B,0.007
3/20/2023,16988.4,17066.6,17066.6,16828.35,241.78B,-0.0065
3/17/2023,17100.05,17111.8,17145.8,16958.15,408.12B,0.0067
3/16/2023,16985.6,16994.65,17062.45,16850.15,349.82B,0.0008
3/15/2023,16972.15,17166.45,17211.35,16938.9,248.19B,-0.0042
3/14/2023,17043.3,17160.55,17224.65,16987.1,290.60B,-0.0065
3/13/2023,17154.3,17421.9,17529.9,17113.45,254.91B,-0.0149
3/10/2023,17412.9,17443.8,17451.5,17324.35,235.93B,-0.01
3/9/2023,17589.6,17772.05,17772.35,17573.6,262.35B,-0.0093
3/8/2023,17754.4,17665.75,17766.5,17602.25,267.04B,0.0024
3/6/2023,17711.45,17680.35,17799.95,17671.95,362.80B,0.0067
3/3/2023,17594.35,17451.25,17644.75,17427.7,356.17B,0.0157
3/2/2023,17321.9,17421.5,17445.8,17306,310.67B,-0.0074
3/1/2023,17450.9,17360.1,17467.75,17345.25,272.88B,0.0085
2/28/2023,17303.95,17383.25,17440.45,17255.2,420.88B,-0.0051
2/27/2023,17392.7,17428.6,17451.6,17299,246.45B,-0.0042
2/24/2023,17465.8,17591.35,17599.75,17421.8,209.41B,-0.0026
2/23/2023,17511.25,17574.65,17620.05,17455.4,240.81B,-0.0025
2/22/2023,17554.3,17755.35,17772.5,17529.45,204.02B,-0.0153
2/21/2023,17826.7,17905.8,17924.9,17800.3,198.25B,-0.001
2/20/2023,17844.6,17965.55,18004.35,17818.4,174.56B,-0.0056
2/17/2023,17944.2,17974.85,18034.25,17884.6,208.05B,-0.0051
2/16/2023,18035.85,18094.75,18134.75,18000.65,230.25B,0.0011
2/15/2023,18015.85,17896.6,18034.1,17853.8,229.27B,0.0048
2/14/2023,17929.85,17840.35,17954.55,17800.05,244.51B,0.0089
2/13/2023,17770.9,17859.1,17880.7,17719.75,231.28B,-0.0048
2/10/2023,17856.5,17847.55,17876.95,17801,231.99B,-0.0021
2/9/2023,17893.45,17885.5,17916.9,17779.8,260.85B,0.0012
2/8/2023,17871.7,17750.3,17898.7,17744.15,290.99B,0.0085
2/7/2023,17721.5,17790.1,17811.15,17652.55,354.40B,-0.0024
2/6/2023,17764.6,17818.55,17823.7,17698.35,282.54B,-0.005
2/3/2023,17854.05,17721.75,17870.3,17584.2,424.12B,0.0138
2/2/2023,17610.4,17517.1,17653.9,17445.95,490.11B,-0.0003
2/1/2023,17616.3,17811.6,17972.2,17353.4,512.87B,-0.0026
1/31/2023,17662.15,17731.45,17735.7,17537.55,398.34B,0.0007
1/30/2023,17648.95,17541.95,17709.15,17405.55,432.43B,0.0025
1/27/2023,17604.35,17877.2,17884.75,17493.55,476.34B,-0.0161
1/25/2023,17891.95,18093.35,18100.6,17846.15,257.23B,-0.0125
1/24/2023,18118.3,18183.95,18201.25,18078.65,216.91B,0
1/23/2023,18118.55,18118.45,18162.6,18063.45,202.46B,0.005
1/20/2023,18027.65,18115.6,18145.45,18016.2,237.23B,-0.0044
1/19/2023,18107.85,18119.8,18155.2,18063.75,237.83B,-0.0032
1/18/2023,18165.35,18074.3,18183.75,18032.45,255.84B,0.0062
1/17/2023,18053.3,17922.8,18072.05,17886.95,219.06B,0.0089
1/16/2023,17894.85,18033.15,18049.65,17853.65,206.20B,-0.0034
1/13/2023,17956.6,17867.5,17999.35,17774.25,256.70B,0.0055
1/12/2023,17858.2,17920.85,17945.8,17761.65,227.77B,-0.0021
1/11/2023,17895.7,17924.25,17976.35,17824.35,259.85B,-0.001
1/10/2023,17914.15,18121.3,18127.6,17856,283.28B,-0.0103
1/9/2023,18101.2,17952.55,18141.4,17936.15,257.24B,0.0135
1/6/2023,17859.45,18008.05,18047.4,17795.55,238.22B,-0.0074
1/5/2023,17992.15,18101.95,18120.3,17892.6,269.95B,-0.0028
1/4/2023,18042.95,18230.65,18243,18020.6,235.16B,-0.0104
1/3/2023,18232.55,18163.2,18251.95,18149.8,208.70B,0.0019
1/2/2023,18197.45,18131.7,18215.15,18086.5,256.07B,0.0051
12/30/2022,18105.3,18259.1,18265.25,18080.3,192.01B,-0.0047
12/29/2022,18191,18045.7,18229.7,17992.8,281.05B,0.0038
12/28/2022,18122.5,18084.75,18173.1,18068.35,193.87B,-0.0005
12/27/2022,18132.3,18089.8,18149.25,17967.45,214.26B,0.0065
12/26/2022,18014.6,17830.4,18084.1,17774.25,176.65B,0.0117
12/23/2022,17806.8,17977.65,18050.45,17779.5,221.45B,-0.0177
12/22/2022,18127.35,18288.8,18318.75,18068.6,195.70B,-0.0039
12/21/2022,18199.1,18435.15,18473.35,18162.75,187.59B,-0.0101
12/20/2022,18385.3,18340.3,18404.9,18202.65,169.04B,-0.0019
12/19/2022,18420.45,18288.1,18431.65,18244.55,154.85B,0.0083
12/16/2022,18269,18319.1,18440.95,18255.15,277.65B,-0.0079
12/15/2022,18414.9,18614.4,18652.9,18387.7,183.13B,-0.0132
12/14/2022,18660.3,18671.25,18696.1,18632.9,208.03B,0.0028
12/13/2022,18608,18524.4,18617.25,18490.2,187.59B,0.006
12/12/2022,18497.15,18402.15,18521.55,18345.7,193.88B,0
12/9/2022,18496.6,18662.4,18664.7,18410.1,215.84B,-0.0061
12/8/2022,18609.35,18570.85,18625,18536.95,202.81B,0.0026
12/7/2022,18560.5,18638.85,18668.3,18528.4,200.50B,-0.0044
12/6/2022,18642.75,18600.65,18654.9,18577.9,217.78B,-0.0031
12/5/2022,18701.05,18719.55,18728.6,18591.35,288.39B,0.0003
12/2/2022,18696.1,18752.4,18781.95,18639.2,254.40B,-0.0062
12/1/2022,18812.5,18871.95,18887.6,18778.2,324.96B,0.0029
11/30/2022,18758.35,18625.7,18816.05,18616.55,345.64B,0.0075
11/29/2022,18618.05,18552.45,18678.1,18552.15,195.26B,0.003
11/28/2022,18562.75,18430.55,18614.25,18365.6,206.47B,0.0027
11/25/2022,18512.75,18528.45,18534.9,18445.1,205.88B,0.0016
11/24/2022,18484.1,18326.1,18529.7,18294.25,204.04B,0.0119
11/23/2022,18267.25,18325.2,18325.4,18246,178.79B,0.0013
11/22/2022,18244.2,18179.15,18261.85,18137.7,177.68B,0.0046
11/21/2022,18159.95,18246.4,18262.3,18133.35,213.79B,-0.0081
11/18/2022,18307.65,18382.95,18394.6,18209.8,198.79B,-0.002
11/17/2022,18343.9,18358.7,18417.6,18312.95,200.51B,-0.0036
11/16/2022,18409.65,18398.25,18442.15,18344.15,219.27B,0.0003
11/15/2022,18403.4,18362.75,18427.95,18282,250.93B,0.0041
11/14/2022,18329.15,18376.4,18399.45,18311.4,301.40B,-0.0011
11/11/2022,18349.7,18272.35,18362.3,18259.35,378.47B,0.0178
11/10/2022,18028.2,18044.35,18103.1,17969.4,256.45B,-0.0071
11/9/2022,18157,18288.25,18296.4,18117.5,307.16B,-0.0025
11/7/2022,18202.8,18211.75,18255.5,18064.75,314.76B,0.0047
11/4/2022,18117.15,18053.4,18135.1,18017.15,267.94B,0.0036
11/3/2022,18052.7,17968.35,18106.3,17959.2,212.97B,-0.0017
11/2/2022,18082.85,18177.9,18178.75,18048.65,270.88B,-0.0034
11/1/2022,18145.4,18130.7,18175.8,18060.15,349.92B,0.0074
10/31/2022,18012.2,17910.2,18022.8,17899.9,227.17B,0.0127
10/28/2022,17786.8,17756.4,17838.9,17723.7,250.03B,0.0028
10/27/2022,17736.95,17771.4,17783.9,17654.5,324.65B,0.0046
10/25/2022,17656.35,17808.3,17811.5,17637,251.36B,-0.0042
10/24/2022,17730.75,17736.35,17777.55,17707.4,45.03B,0.0088
10/21/2022,17576.3,17622.85,17670.15,17520.75,277.70B,0.0007
10/20/2022,17563.95,17423.1,17584.15,17421,249.60B,0.003
10/19/2022,17512.25,17568.15,17607.6,17472.85,210.48B,0.0014
10/18/2022,17486.95,17438.75,17527.8,17434.05,239.49B,0.0101
10/17/2022,17311.8,17144.8,17328.55,17098.55,212.22B,0.0073
10/14/2022,17185.7,17322.3,17348.55,17169.75,227.00B,0.0101
10/13/2022,17014.35,17087.35,17112.35,16956.95,266.44B,-0.0064
10/12/2022,17123.6,17025.55,17142.35,16960.05,256.04B,0.0082
10/11/2022,16983.55,17256.05,17261.8,16950.3,282.62B,-0.0149
10/10/2022,17241,17094.35,17280.15,17064.7,234.01B,-0.0043
10/7/2022,17314.65,17287.2,17337.35,17216.95,216.27B,-0.001
10/6/2022,17331.8,17379.25,17428.8,17315.65,265.45B,0.0033
10/4/2022,17274.3,17147.45,17287.3,17117.3,226.02B,0.0229
10/3/2022,16887.35,17102.1,17114.65,16855.55,278.37B,-0.0121
9/30/2022,17094.35,16798.05,17187.1,16747.7,376.11B,0.0164
9/29/2022,16818.1,16993.6,17026.05,16788.6,340.03B,-0.0024
9/28/2022,16858.6,16870.55,17037.6,16820.4,323.92B,-0.0087
9/27/2022,17007.4,17110.9,17176.45,16942.35,359.90B,-0.0005
9/26/2022,17016.3,17156.3,17196.4,16978.3,492.00B,-0.018
9/23/2022,17327.35,17593.85,17642.15,17291.65,390.75B,-0.0172
9/22/2022,17629.8,17609.65,17722.75,17532.45,284.09B,-0.005
9/21/2022,17718.35,17766.35,17838.7,17663.6,245.53B,-0.0055
9/20/2022,17816.25,17770.4,17919.3,17744.4,263.10B,0.011
9/19/2022,17622.25,17540.65,17667.2,17429.7,258.33B,0.0052
9/16/2022,17530.85,17796.8,17820.05,17497.25,468.46B,-0.0194
9/15/2022,17877.4,18046.35,18096.15,17861.5,289.64B,-0.007
9/14/2022,18003.75,17771.15,18091.55,17771.15,365.87B,-0.0037
9/13/2022,18070.05,18044.45,18088.3,18015.45,259.92B,0.0075
9/12/2022,17936.35,17890.85,17980.55,17889.15,228.24B,0.0058
9/9/2022,17833.35,17923.35,17925.95,17786,270.30B,0.0019
9/8/2022,17798.75,17748.15,17807.65,17691.95,279.85B,0.0099
9/7/2022,17624.4,17519.4,17650.75,17484.3,354.14B,-0.0018
9/6/2022,17655.6,17695.7,17764.65,17587.65,251.20B,-0.0006
9/5/2022,17665.8,17546.45,17683.15,17540.35,230.31B,0.0072
9/2/2022,17539.45,17598.4,17643.85,17476.45,256.27B,-0.0002
9/1/2022,17542.8,17485.7,17695.6,17468.45,308.53B,-0.0122
8/30/2022,17759.3,17414.95,17777.65,17401.5,324.69B,0.0258
8/29/2022,17312.9,17188.65,17380.15,17166.2,244.85B,-0.014
8/26/2022,17558.9,17619.3,17685.85,17519.35,266.64B,0.0021
8/25/2022,17522.45,17679,17726.5,17487.45,230.18B,-0.0047
8/24/2022,17604.95,17525.45,17623.65,17499.25,261.95B,0.0016
8/23/2022,17577.5,17357.35,17625.55,17345.2,285.62B,0.005
8/22/2022,17490.7,17682.9,17690.05,17467.35,287.56B,-0.0151
8/19/2022,17758.45,17966.55,17992.2,17710.75,295.63B,-0.011
8/18/2022,17956.5,17898.65,17968.45,17852.05,263.91B,0.0007
8/17/2022,17944.25,17868.15,17965.95,17833.35,262.77B,0.0067
8/16/2022,17825.25,17797.2,17839.1,17764.05,0,0.0072
8/12/2022,17698.15,17659.65,17724.65,17597.85,303.87B,0.0022
8/11/2022,17659,17711.65,17719.3,17631.95,311.25B,0.0071
8/10/2022,17534.75,17566.1,17566.1,17442.8,312.72B,0.0006
8/8/2022,17525.1,17401.5,17548.8,17359.75,256.99B,0.0073
8/5/2022,17397.5,17423.65,17474.4,17348.75,355.31B,0.0009
8/4/2022,17382,17463.1,17490.7,17161.25,324.98B,-0.0004
8/3/2022,17388.15,17349.25,17407.5,17225.85,285.41B,0.0025
8/2/2022,17345.45,17310.15,17390.15,17215.85,333.64B,0.0003
8/1/2022,17340.05,17243.2,17356.25,17154.8,381.53B,0.0106
7/29/2022,17158.25,17079.5,17172.8,17018.15,436.06B,0.0135
7/28/2022,16929.6,16774.85,16947.65,16746.25,376.26B,0.0173
7/27/2022,16641.8,16475.35,16653.45,16438.75,185.21B,0.0096
7/26/2022,16483.85,16632.9,16636.1,16463.3,208.21B,-0.0088
7/25/2022,16631,16662.55,16706.05,16564.25,211.39B,-0.0053
7/22/2022,16719.45,16661.25,16752.25,16610.9,190.91B,0.0069
7/21/2022,16605.25,16523.55,16626.95,16483.9,243.63B,0.0051
7/20/2022,16520.85,16562.8,16588,16490.95,284.36B,0.011
7/19/2022,16340.55,16187.05,16359.5,16187.05,222.63B,0.0038
7/18/2022,16278.5,16151.4,16287.95,16142.2,227.74B,0.0143
7/15/2022,16049.2,16010.8,16066.95,15927.3,205.77B,0.0069
7/14/2022,15938.65,16018.85,16070.85,15858.2,228.60B,-0.0018
7/13/2022,15966.65,16128.2,16140,15950.15,233.26B,-0.0057
7/12/2022,16058.3,16126.2,16158.75,16031.15,208.65B,-0.0097
7/11/2022,16216,16136.15,16248.55,16115.5,255.92B,-0.0003
7/8/2022,16220.6,16273.65,16275.5,16157.9,281.10B,0.0054
7/7/2022,16132.9,16113.75,16150.5,16045.95,264.62B,0.0089
7/6/2022,15989.8,15818.2,16011.35,15800.9,288.38B,0.0113
7/5/2022,15810.85,15909.15,16025.75,15785.45,254.16B,-0.0015
7/4/2022,15835.35,15710.5,15852.35,15661.8,304.33B,0.0053
7/1/2022,15752.05,15703.7,15793.95,15511.05,364.09B,-0.0018
6/30/2022,15780.25,15774.5,15890,15728.85,306.03B,-0.0012
6/29/2022,15799.1,15701.7,15861.6,15687.8,444.95B,-0.0032
6/28/2022,15850.2,15757.45,15892.1,15710.15,251.87B,0.0011
6/27/2022,15832.05,15926.2,15927.45,15815.5,210.93B,0.0085
6/24/2022,15699.25,15657.4,15749.25,15619.45,219.60B,0.0092
6/23/2022,15556.65,15451.55,15628.45,15367.5,259.17B,0.0093
6/22/2022,15413.3,15545.65,15565.4,15385.95,220.89B,-0.0144
6/21/2022,15638.8,15455.95,15707.25,15419.85,262.79B,0.0188
6/20/2022,15350.15,15334.5,15382.5,15191.1,260.02B,0.0037
6/17/2022,15293.5,15272.65,15400.4,15183.4,342.63B,-0.0044
6/16/2022,15360.6,15832.25,15863.15,15335.1,264.74B,-0.0211
6/15/2022,15692.15,15729.25,15783.65,15678.9,183.01B,-0.0025
6/14/2022,15732.1,15674.25,15858,15659.45,225.43B,-0.0027
6/13/2022,15774.4,15877.55,15886.15,15684,225.53B,-0.0264
6/10/2022,16201.8,16283.95,16324.7,16172.6,189.68B,-0.0168
6/9/2022,16478.1,16263.85,16492.8,16243.85,204.95B,0.0074
6/8/2022,16356.25,16474.95,16514.3,16293.35,243.48B,-0.0037
6/7/2022,16416.35,16469.6,16487.25,16347.1,233.81B,-0.0092
6/6/2022,16569.55,16530.7,16610.95,16444.55,233.59B,-0.0009
6/3/2022,16584.3,16761.65,16793.85,16567.9,245.51B,-0.0026
6/2/2022,16628,16481.65,16646.4,16443.05,235.96B,0.0064
6/1/2022,16522.75,16594.4,16649.2,16438.85,249.62B,-0.0037
5/31/2022,16584.55,16578.45,16690.75,16521.9,651.61B,-0.0046
5/30/2022,16661.4,16527.9,16695.5,16506.15,251.40B,0.0189
5/27/2022,16352.45,16296.6,16370.6,16221.95,274.06B,0.0113
5/26/2022,16170.15,16105,16204.45,15903.7,314.31B,0.009
5/25/2022,16025.8,16196.35,16223.35,16006.95,243.34B,-0.0062
5/24/2022,16125.15,16225.55,16262.8,16078.6,249.78B,-0.0055
5/23/2022,16214.7,16290.95,16414.7,16185.75,293.83B,-0.0032
5/20/2022,16266.15,16043.8,16283.05,16003.85,252.40B,0.0289
5/19/2022,15809.4,15917.4,15984.75,15775.2,313.88B,-0.0265
5/18/2022,16240.3,16318.15,16399.8,16211.2,290.44B,-0.0012
5/17/2022,16259.3,15912.6,16284.25,15900.8,295.69B,0.0263
5/16/2022,15842.3,15845.1,15977.95,15739.65,217.65B,0.0038
5/13/2022,15782.15,15977,16083.6,15740.85,369.14B,-0.0016
5/12/2022,15808,16021.1,16041.95,15735.75,314.92B,-0.0222
5/11/2022,16167.1,16270.05,16318.75,15992.6,284.29B,-0.0045
5/10/2022,16240.05,16248.9,16404.55,16197.3,283.06B,-0.0038
5/9/2022,16301.85,16227.7,16403.7,16142.1,288.40B,-0.0067
5/6/2022,16411.25,16415.55,16484.2,16340.9,300.53B,-0.0163
5/5/2022,16682.65,16854.75,16945.7,16651.85,265.79B,0.0003
5/4/2022,16677.6,17096.6,17132.85,16623.95,310.63B,-0.0229
5/2/2022,17069.1,16924.45,17092.25,16917.25,278.16B,-0.002
4/29/2022,17102.55,17329.25,17377.65,17053.25,336.24B,-0.0083
4/28/2022,17245.05,17189.5,17322.5,17071.05,312.91B,0.0121
4/27/2022,17038.4,17073.35,17110.7,16958.45,265.14B,-0.0094
4/26/2022,17200.8,17121.3,17223.85,17064.45,261.07B,0.0146
4/25/2022,16953.95,17009.05,17054.3,16888.7,275.69B,-0.0127
4/22/2022,17171.95,17242.75,17315.3,17149.2,262.74B,-0.0127
4/21/2022,17392.6,17234.6,17414.7,17215.5,285.20B,0.0149
4/20/2022,17136.55,17045.25,17186.9,16978.95,286.07B,0.0105
4/19/2022,16958.65,17258.95,17275.65,16824.7,401.40B,-0.0125
4/18/2022,17173.65,17183.45,17237.75,17067.85,376.13B,-0.0173
4/13/2022,17475.65,17599.9,17663.65,17457.4,245.06B,-0.0031
4/12/2022,17530.3,17584.85,17595.3,17442.35,266.03B,-0.0082
4/11/2022,17674.95,17740.9,17779.05,17650.95,251.70B,-0.0062
4/8/2022,17784.35,17698.15,17842.75,17600.55,274.45B,0.0082
4/7/2022,17639.55,17723.3,17787.5,17623.7,308.84B,-0.0094
4/6/2022,17807.65,17842.75,17901,17779.85,328.82B,-0.0083
4/5/2022,17957.4,18080.6,18095.45,17921.55,283.45B,-0.0053
4/4/2022,18053.4,17809.1,18114.65,17791.4,345.53B,0.0217
4/1/2022,17670.45,17436.9,17703.7,17422.7,291.77B,0.0118
3/31/2022,17464.75,17519.2,17559.8,17435.2,281.11B,-0.0019
3/30/2022,17498.25,17468.15,17522.5,17387.2,505.03B,0.01
3/29/2022,17325.3,17297.2,17343.65,17235.7,235.15B,0.006
3/28/2022,17222,17181.85,17235.1,17003.9,253.24B,0.004
3/25/2022,17153,17289,17294.9,17076.55,237.12B,-0.004
3/24/2022,17222.75,17094.95,17291.75,17091.15,290.28B,-0.0013
3/23/2022,17245.65,17405.05,17442.4,17199.6,292.12B,-0.004
3/22/2022,17315.5,17120.4,17334.4,17006.3,338.26B,0.0116
3/21/2022,17117.6,17329.5,17353.35,17096.4,285.45B,-0.0098
3/17/2022,17287.05,17202.9,17344.6,17175.75,448.34B,0.0184
3/16/2022,16975.35,16876.65,16987.9,16837.85,259.97B,0.0187
3/15/2022,16663,16900.65,16927.75,16555,381.63B,-0.0123
3/14/2022,16871.3,16633.7,16887.95,16606.5,314.67B,0.0145
3/11/2022,16630.45,16528.8,16694.4,16470.9,343.72B,0.0021
3/10/2022,16594.9,16757.1,16757.3,16447.9,486.45B,0.0153
3/9/2022,16345.35,16078,16418.05,15990,462.23B,0.0207
3/8/2022,16013.45,15747.75,16028.75,15671.45,543.60B,0.0095
3/7/2022,15863.15,15867.95,15944.6,15711.45,585.40B,-0.0235
3/4/2022,16245.35,16339.45,16456,16133.8,456.14B,-0.0153
3/3/2022,16498.05,16723.2,16768.95,16442.95,442.07B,-0.0065
3/2/2022,16605.95,16593.1,16678.5,16478.65,517.72B,-0.0112
2/28/2022,16793.9,16481.6,16815.9,16356.3,404.21B,0.0081
2/25/2022,16658.4,16515.65,16748.8,16478.3,329.78B,0.0253
2/24/2022,16247.95,16548.9,16705.25,16203.25,457.97B,-0.0478
2/23/2022,17063.25,17194.5,17220.7,17027.85,200.23B,-0.0017
2/22/2022,17092.2,16847.95,17148.55,16843.8,300.13B,-0.0067
2/21/2022,17206.65,17192.25,17351.05,17070.7,215.18B,-0.004
2/18/2022,17276.3,17236.05,17380.8,17219.2,189.62B,-0.0016
2/17/2022,17304.6,17396.55,17442.9,17235.85,232.14B,-0.001
2/16/2022,17322.2,17408.45,17490.6,17257.7,244.55B,-0.0017
2/15/2022,17352.45,16933.25,17375,16839.25,298.66B,0.0303
2/14/2022,16842.8,17076.15,17099.5,16809.65,305.51B,-0.0306
2/11/2022,17374.75,17451,17454.75,17303,253.14B,-0.0131
2/10/2022,17605.85,17554.1,17639.45,17427.15,273.61B,0.0081
2/9/2022,17463.8,17370.1,17477.15,17339,236.35B,0.0114
2/8/2022,17266.75,17279.85,17306.45,17043.65,268.53B,0.0031
2/7/2022,17213.6,17456.3,17536.75,17119.4,265.04B,-0.0173
2/4/2022,17516.3,17590.2,17617.8,17462.55,261.43B,-0.0025
2/3/2022,17560.2,17767.75,17781.15,17511.15,226.61B,-0.0124
2/2/2022,17780,17706.2,17794.6,17674.8,271.21B,0.0116
2/1/2022,17576.85,17529.45,17622.4,17244.55,386.39B,0.0137
1/31/2022,17339.85,17301.05,17410,17264.15,321.66B,0.0139
1/28/2022,17101.95,17208.3,17373.5,17077.1,355.28B,-0.0005
1/27/2022,17110.15,17062,17182.5,16866.75,395.60B,-0.0097
1/25/2022,17277.95,17001.55,17309.15,16836.8,326.52B,0.0075
1/24/2022,17149.1,17575.15,17599.4,16997.85,323.85B,-0.0266
1/21/2022,17617.15,17613.7,17707.6,17485.85,277.65B,-0.0079
1/20/2022,17757,17921,17943.7,17648.45,258.09B,-0.0101
1/19/2022,17938.4,18129.2,18129.2,17884.9,276.66B,-0.0096
1/18/2022,18113.05,18337.2,18350.95,18085.9,227.51B,-0.0107
1/17/2022,18308.1,18235.65,18321.55,18228.75,266.70B,0.0029
1/14/2022,18255.75,18185,18286.95,18119.65,229.45B,-0.0001
1/13/2022,18257.8,18257,18272.25,18163.8,303.70B,0.0025
1/12/2022,18212.35,18170.4,18227.95,18128.8,244.97B,0.0087
1/11/2022,18055.75,17997.75,18081.25,17964.4,220.24B,0.0029
1/10/2022,18003.3,17913.3,18017.45,17879.15,232.42B,0.0107
1/7/2022,17812.7,17797.6,17905,17704.55,239.34B,0.0038
1/6/2022,17745.9,17768.5,17797.95,17655.55,236.45B,-0.01
1/5/2022,17925.25,17820.1,17944.7,17748.85,251.46B,0.0067
1/4/2022,17805.25,17681.4,17827.6,17593.55,247.44B,0.0102
1/3/2022,17625.7,17387.15,17646.65,17383.3,200.46B,0.0157
12/31/2021,17354.05,17244.5,17400.8,17238.5,167.03B,0.0087
12/30/2021,17203.95,17201.45,17264.05,17146.35,320.83B,-0.0006
12/29/2021,17213.6,17220.1,17285.95,17176.65,161.68B,-0.0011
12/28/2021,17233.25,17177.6,17250.25,17161.15,176.03B,0.0086
12/27/2021,17086.25,16937.75,17112.05,16833.2,144.78B,0.0049
12/24/2021,17003.75,17149.5,17155.6,16909.6,182.56B,-0.004
12/23/2021,17072.6,17066.8,17118.65,17015.55,196.97B,0.0069
12/22/2021,16955.45,16865.55,16971,16819.5,207.95B,0.011
12/21/2021,16770.85,16773.15,16936.4,16688.25,241.03B,0.0094
12/20/2021,16614.2,16824.25,16840.1,16410.2,330.61B,-0.0218
12/17/2021,16985.2,17276,17298.15,16966.45,354.59B,-0.0153
12/16/2021,17248.4,17373,17379.35,17184.95,219.50B,0.0016
12/15/2021,17221.4,17323.65,17351.2,17192.2,214.97B,-0.006
12/14/2021,17324.9,17283.2,17376.2,17225.8,270.97B,-0.0025
12/13/2021,17368.25,17619.1,17639.5,17355.95,256.56B,-0.0082
12/10/2021,17511.3,17476.05,17534.35,17405.25,204.47B,-0.0003
12/9/2021,17516.85,17524.4,17543.25,17379.6,237.17B,0.0027
12/8/2021,17469.75,17315.25,17484.6,17308.95,257.79B,0.0171
12/7/2021,17176.7,17044.1,17251.65,16987.75,254.14B,0.0156
12/6/2021,16912.25,17209.05,17216.75,16891.7,231.72B,-0.0165
12/3/2021,17196.7,17424.9,17489.8,17180.8,292.53B,-0.0118
12/2/2021,17401.65,17183.2,17420.35,17149.3,279.87B,0.0137
12/1/2021,17166.9,17104.4,17213.05,17064.25,295.54B,0.0108
11/30/2021,16983.2,17051.15,17324.65,16931.4,498.00B,-0.0041
11/29/2021,17053.95,17055.8,17160.7,16782.4,348.89B,0.0016
11/26/2021,17026.45,17338.75,17355.4,16985.7,356.33B,-0.0291
11/25/2021,17536.25,17417.3,17564.35,17351.7,255.95B,0.007
11/24/2021,17415.05,17550.05,17600.6,17354,298.05B,-0.005
11/23/2021,17503.35,17281.75,17553.7,17216.1,308.84B,0.005
11/22/2021,17416.55,17796.25,17805.25,17280.45,356.40B,-0.0196
11/18/2021,17764.8,17890.55,17945.6,17688.5,278.43B,-0.0075
11/17/2021,17898.65,17939.35,18022.65,17879.25,295.72B,-0.0056
11/16/2021,17999.2,18127.05,18132.65,17958.8,267.43B,-0.0061
11/15/2021,18109.45,18140.95,18210.15,18071.3,280.43B,0.0004
11/12/2021,18102.75,17977.6,18123,17905.9,249.11B,0.0128
11/11/2021,17873.6,17967.45,17971.35,17798.2,232.12B,-0.008
11/10/2021,18017.2,17973.45,18061.25,17915,261.45B,-0.0015
11/9/2021,18044.25,18084.35,18112.6,17983.05,270.20B,-0.0013
11/8/2021,18068.55,18040.2,18087.8,17836.1,338.92B,0.0085
11/4/2021,17916.8,17935.05,17947.55,17900.6,48.52B,0.0049
11/3/2021,17829.2,17947.95,17988.75,17757.95,331.00B,-0.0033
11/2/2021,17888.95,17970.9,18012.25,17847.6,296.44B,-0.0023
11/1/2021,17929.65,17783.15,17954.1,17697.1,281.19B,0.0146
10/29/2021,17671.65,17833.05,17915.85,17613.1,336.47B,-0.0104
10/28/2021,17857.25,18187.65,18190.7,17799.45,374.21B,-0.0194
10/27/2021,18210.95,18295.85,18342.05,18167.9,335.25B,-0.0031
10/26/2021,18268.4,18154.5,18310.45,18099.3,341.38B,0.0079
10/25/2021,18125.4,18229.5,18241.4,17968.5,418.70B,0.0006
10/22/2021,18114.9,18230.7,18314.25,18034.35,324.75B,-0.0035
10/21/2021,18178.1,18382.7,18384.2,18048,365.90B,-0.0048
10/20/2021,18266.6,18439.9,18458.3,18209.35,371.28B,-0.0083
10/19/2021,18418.75,18602.35,18604.45,18377.7,368.23B,-0.0032
10/18/2021,18477.05,18500.1,18543.15,18445.3,469.88B,0.0076
10/14/2021,18338.55,18272.85,18350.75,18248.7,538.71B,0.0097
10/13/2021,18161.75,18097.85,18197.8,18050.75,506.68B,0.0094
10/12/2021,17991.95,17915.8,18008.65,17864.95,355.57B,0.0026
10/11/2021,17945.95,17867.55,18041.95,17839.1,375.76B,0.0028
10/8/2021,17895.2,17886.85,17941.85,17840.35,324.07B,0.0059
10/7/2021,17790.35,17810.55,17857.55,17763.8,419.89B,0.0082
10/6/2021,17646,17861.5,17884.6,17613.15,395.83B,-0.0099
10/5/2021,17822.3,17661.35,17833.45,17640.9,427.00B,0.0074
10/4/2021,17691.25,17615.55,17750.9,17581.35,295.76B,0.0091
10/1/2021,17532.05,17531.9,17557.15,17452.9,305.76B,-0.0049
9/30/2021,17618.15,17718.9,17742.15,17585.35,378.59B,-0.0053
9/29/2021,17711.3,17657.95,17781.75,17608.15,562.24B,-0.0021
9/28/2021,17748.6,17906.45,17912.85,17576.1,398.00B,-0.006
9/27/2021,17855.1,17932.2,17943.5,17802.9,295.71B,0.0001
